"id","date","country","state","city","lat","lng","deaths","confirmed","tests","deaths_new","confirmed_new","tests_new","pop","pop_14","pop_15_64","pop_65","pop_age","pop_density","pop_death_rate"
"Switzerland|Fribourg|NA",2020-03-08,"Switzerland","Fribourg",NA,46.718391,7.074008,0,8,30,0,2,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-08,"Switzerland","Geneve",NA,46.195602,6.148113,0,35,1392,0,9,73,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Jura|NA",2020-03-08,"Switzerland","Jura",NA,47.350744,7.156107,0,4,0,0,0,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Neuchatel|NA",2020-03-08,"Switzerland","Neuchatel",NA,46.995534,6.780126,0,24,0,0,6,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Ticino|NA",2020-03-08,"Switzerland","Ticino",NA,46.009279,8.955576,0,58,0,0,13,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Vaud|NA",2020-03-08,"Switzerland","Vaud",NA,46.5369,6.58478,1,40,0,0,10,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-08,"Switzerland","Valais",NA,46.209567,7.604659,0,7,0,0,1,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zurich|NA",2020-03-08,"Switzerland","Zurich",NA,47.451542,8.564572,0,37,400,0,7,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Aargau|NA",2020-03-08,"Switzerland","Aargau",NA,47.449406,8.327495,0,12,0,0,0,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Innerrhoden|NA",2020-03-08,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,0,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-08,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,0,1,0,0,0,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-08,"Switzerland","Bern",NA,46.916667,7.466667,0,17,0,0,0,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Glarus|NA",2020-03-08,"Switzerland","Glarus",NA,47.04057,9.068036,0,0,0,0,0,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-08,"Switzerland","Graubunden",NA,46.796756,10.305946,0,0,0,0,0,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Luzern|NA",2020-03-08,"Switzerland","Luzern",NA,47.083333,8.266667,0,0,0,0,0,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Nidwalden|NA",2020-03-08,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,0,0,0,0,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-08,"Switzerland","Obwalden",NA,46.898509,8.250681,0,0,0,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-03-08,"Switzerland","St.Gallen",NA,47.43162,9.39845,0,2,0,0,0,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-08,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,0,0,0,0,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-08,"Switzerland","Solothurn",NA,47.206649,7.516605,0,1,0,0,0,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-08,"Switzerland","Schwyz",NA,47.061787,8.756585,0,6,6,0,0,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Thurgau|NA",2020-03-08,"Switzerland","Thurgau",NA,47.55993,8.8998,0,0,0,0,0,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Uri|NA",2020-03-08,"Switzerland","Uri",NA,46.880422,8.644409,0,0,0,0,0,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Zug|NA",2020-03-08,"Switzerland","Zug",NA,47.157296,8.537294,0,3,0,0,0,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Aargau|NA",2020-03-09,"Switzerland","Aargau",NA,47.449406,8.327495,0,14,0,0,2,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-09,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,0,2,0,0,1,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-09,"Switzerland","Bern",NA,46.916667,7.466667,0,34,0,0,17,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-03-09,"Switzerland","Baselland",NA,47.482779,7.742975,1,20,0,0,1,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-09,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,0,28,235,0,4,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-09,"Switzerland","Fribourg",NA,46.718391,7.074008,0,11,30,0,3,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-09,"Switzerland","Geneve",NA,46.195602,6.148113,1,44,1505,1,9,113,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Jura|NA",2020-03-09,"Switzerland","Jura",NA,47.350744,7.156107,0,5,0,0,1,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Neuchatel|NA",2020-03-09,"Switzerland","Neuchatel",NA,46.995534,6.780126,0,27,0,0,3,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Ticino|NA",2020-03-09,"Switzerland","Ticino",NA,46.009279,8.955576,0,68,0,0,10,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Vaud|NA",2020-03-09,"Switzerland","Vaud",NA,46.5369,6.58478,1,51,0,0,11,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-09,"Switzerland","Valais",NA,46.209567,7.604659,0,12,0,0,5,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zurich|NA",2020-03-09,"Switzerland","Zurich",NA,47.451542,8.564572,0,40,855,0,3,455,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Appenzell Innerrhoden|NA",2020-03-09,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,0,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Glarus|NA",2020-03-09,"Switzerland","Glarus",NA,47.04057,9.068036,0,0,0,0,0,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-09,"Switzerland","Graubunden",NA,46.796756,10.305946,0,0,0,0,0,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Luzern|NA",2020-03-09,"Switzerland","Luzern",NA,47.083333,8.266667,0,0,0,0,0,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Nidwalden|NA",2020-03-09,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,0,0,0,0,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-09,"Switzerland","Obwalden",NA,46.898509,8.250681,0,0,0,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-03-09,"Switzerland","St.Gallen",NA,47.43162,9.39845,0,2,0,0,0,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-09,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,0,0,0,0,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-09,"Switzerland","Solothurn",NA,47.206649,7.516605,0,1,0,0,0,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-09,"Switzerland","Schwyz",NA,47.061787,8.756585,0,6,6,0,0,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Thurgau|NA",2020-03-09,"Switzerland","Thurgau",NA,47.55993,8.8998,0,0,0,0,0,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Uri|NA",2020-03-09,"Switzerland","Uri",NA,46.880422,8.644409,0,0,0,0,0,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Zug|NA",2020-03-09,"Switzerland","Zug",NA,47.157296,8.537294,0,3,0,0,0,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Aargau|NA",2020-03-10,"Switzerland","Aargau",NA,47.449406,8.327495,0,17,0,0,3,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Baselland|NA",2020-03-10,"Switzerland","Baselland",NA,47.482779,7.742975,1,22,0,0,2,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-10,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,0,33,235,0,5,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Geneve|NA",2020-03-10,"Switzerland","Geneve",NA,46.195602,6.148113,2,68,1708,1,24,203,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Jura|NA",2020-03-10,"Switzerland","Jura",NA,47.350744,7.156107,0,6,0,0,1,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Neuchatel|NA",2020-03-10,"Switzerland","Neuchatel",NA,46.995534,6.780126,0,31,0,0,4,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Ticino|NA",2020-03-10,"Switzerland","Ticino",NA,46.009279,8.955576,1,68,0,1,0,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Vaud|NA",2020-03-10,"Switzerland","Vaud",NA,46.5369,6.58478,1,77,0,0,26,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-10,"Switzerland","Valais",NA,46.209567,7.604659,0,17,0,0,5,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zurich|NA",2020-03-10,"Switzerland","Zurich",NA,47.451542,8.564572,0,49,855,0,9,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Appenzell Innerrhoden|NA",2020-03-10,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,0,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-10,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,0,2,0,0,0,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-10,"Switzerland","Bern",NA,46.916667,7.466667,0,34,0,0,0,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Fribourg|NA",2020-03-10,"Switzerland","Fribourg",NA,46.718391,7.074008,0,11,30,0,0,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Glarus|NA",2020-03-10,"Switzerland","Glarus",NA,47.04057,9.068036,0,0,0,0,0,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-10,"Switzerland","Graubunden",NA,46.796756,10.305946,0,0,0,0,0,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Luzern|NA",2020-03-10,"Switzerland","Luzern",NA,47.083333,8.266667,0,0,0,0,0,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Nidwalden|NA",2020-03-10,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,0,0,0,0,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-10,"Switzerland","Obwalden",NA,46.898509,8.250681,0,0,0,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-03-10,"Switzerland","St.Gallen",NA,47.43162,9.39845,0,2,0,0,0,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-10,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,0,0,0,0,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-10,"Switzerland","Solothurn",NA,47.206649,7.516605,0,1,0,0,0,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-10,"Switzerland","Schwyz",NA,47.061787,8.756585,0,6,6,0,0,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Thurgau|NA",2020-03-10,"Switzerland","Thurgau",NA,47.55993,8.8998,0,0,0,0,0,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Uri|NA",2020-03-10,"Switzerland","Uri",NA,46.880422,8.644409,0,0,0,0,0,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Zug|NA",2020-03-10,"Switzerland","Zug",NA,47.157296,8.537294,0,3,0,0,0,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Aargau|NA",2020-03-11,"Switzerland","Aargau",NA,47.449406,8.327495,0,18,0,0,1,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Baselland|NA",2020-03-11,"Switzerland","Baselland",NA,47.482779,7.742975,2,26,0,1,4,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-11,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,0,49,235,0,16,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-11,"Switzerland","Fribourg",NA,46.718391,7.074008,0,16,30,0,5,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-11,"Switzerland","Geneve",NA,46.195602,6.148113,2,79,1954,0,11,246,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Jura|NA",2020-03-11,"Switzerland","Jura",NA,47.350744,7.156107,0,6,0,0,0,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Neuchatel|NA",2020-03-11,"Switzerland","Neuchatel",NA,46.995534,6.780126,0,37,0,0,6,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-03-11,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,4,0,0,4,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Ticino|NA",2020-03-11,"Switzerland","Ticino",NA,46.009279,8.955576,1,68,0,0,0,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Vaud|NA",2020-03-11,"Switzerland","Vaud",NA,46.5369,6.58478,1,108,0,0,31,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-11,"Switzerland","Valais",NA,46.209567,7.604659,0,22,0,0,5,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zurich|NA",2020-03-11,"Switzerland","Zurich",NA,47.451542,8.564572,0,59,855,0,10,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Appenzell Innerrhoden|NA",2020-03-11,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,0,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-11,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,0,2,0,0,0,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-11,"Switzerland","Bern",NA,46.916667,7.466667,0,34,0,0,0,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Glarus|NA",2020-03-11,"Switzerland","Glarus",NA,47.04057,9.068036,0,0,0,0,0,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-11,"Switzerland","Graubunden",NA,46.796756,10.305946,0,0,0,0,0,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Luzern|NA",2020-03-11,"Switzerland","Luzern",NA,47.083333,8.266667,0,0,0,0,0,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Obwalden|NA",2020-03-11,"Switzerland","Obwalden",NA,46.898509,8.250681,0,0,0,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-03-11,"Switzerland","St.Gallen",NA,47.43162,9.39845,0,2,0,0,0,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-11,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,0,0,0,0,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-11,"Switzerland","Solothurn",NA,47.206649,7.516605,0,1,0,0,0,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-11,"Switzerland","Schwyz",NA,47.061787,8.756585,0,6,6,0,0,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Thurgau|NA",2020-03-11,"Switzerland","Thurgau",NA,47.55993,8.8998,0,0,0,0,0,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Uri|NA",2020-03-11,"Switzerland","Uri",NA,46.880422,8.644409,0,0,0,0,0,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Zug|NA",2020-03-11,"Switzerland","Zug",NA,47.157296,8.537294,0,3,0,0,0,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Aargau|NA",2020-03-12,"Switzerland","Aargau",NA,47.449406,8.327495,0,27,0,0,9,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-12,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,0,5,0,0,3,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Baselland|NA",2020-03-12,"Switzerland","Baselland",NA,47.482779,7.742975,2,26,0,0,0,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-12,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,1,73,235,1,24,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-12,"Switzerland","Fribourg",NA,46.718391,7.074008,0,22,30,0,6,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-12,"Switzerland","Geneve",NA,46.195602,6.148113,2,108,2319,0,29,365,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Jura|NA",2020-03-12,"Switzerland","Jura",NA,47.350744,7.156107,0,9,0,0,3,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Neuchatel|NA",2020-03-12,"Switzerland","Neuchatel",NA,46.995534,6.780126,0,46,0,0,9,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|St.Gallen|NA",2020-03-12,"Switzerland","St.Gallen",NA,47.43162,9.39845,0,15,0,0,13,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Ticino|NA",2020-03-12,"Switzerland","Ticino",NA,46.009279,8.955576,1,180,0,0,112,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-03-12,"Switzerland","Uri",NA,46.880422,8.644409,0,2,0,0,2,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Vaud|NA",2020-03-12,"Switzerland","Vaud",NA,46.5369,6.58478,1,156,0,0,48,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-12,"Switzerland","Valais",NA,46.209567,7.604659,0,30,0,0,8,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zurich|NA",2020-03-12,"Switzerland","Zurich",NA,47.451542,8.564572,0,92,855,0,33,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Appenzell Innerrhoden|NA",2020-03-12,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,0,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Bern|NA",2020-03-12,"Switzerland","Bern",NA,46.916667,7.466667,0,34,0,0,0,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Glarus|NA",2020-03-12,"Switzerland","Glarus",NA,47.04057,9.068036,0,0,0,0,0,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-12,"Switzerland","Graubunden",NA,46.796756,10.305946,0,0,0,0,0,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Luzern|NA",2020-03-12,"Switzerland","Luzern",NA,47.083333,8.266667,0,0,0,0,0,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Nidwalden|NA",2020-03-12,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,4,0,0,0,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-12,"Switzerland","Obwalden",NA,46.898509,8.250681,0,0,0,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|Schaffhausen|NA",2020-03-12,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,0,0,0,0,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-12,"Switzerland","Solothurn",NA,47.206649,7.516605,0,1,0,0,0,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-12,"Switzerland","Schwyz",NA,47.061787,8.756585,0,6,6,0,0,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Thurgau|NA",2020-03-12,"Switzerland","Thurgau",NA,47.55993,8.8998,0,0,0,0,0,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Zug|NA",2020-03-12,"Switzerland","Zug",NA,47.157296,8.537294,0,3,0,0,0,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Aargau|NA",2020-03-13,"Switzerland","Aargau",NA,47.449406,8.327495,0,32,0,0,5,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Baselland|NA",2020-03-13,"Switzerland","Baselland",NA,47.482779,7.742975,2,42,0,0,16,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-13,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,1,92,235,0,19,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-13,"Switzerland","Fribourg",NA,46.718391,7.074008,0,29,30,0,7,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-13,"Switzerland","Geneve",NA,46.195602,6.148113,2,173,2794,0,65,475,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Jura|NA",2020-03-13,"Switzerland","Jura",NA,47.350744,7.156107,0,10,0,0,1,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Neuchatel|NA",2020-03-13,"Switzerland","Neuchatel",NA,46.995534,6.780126,0,59,0,0,13,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Obwalden|NA",2020-03-13,"Switzerland","Obwalden",NA,46.898509,8.250681,0,1,6,0,1,6,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|Schwyz|NA",2020-03-13,"Switzerland","Schwyz",NA,47.061787,8.756585,0,9,10,0,3,4,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Ticino|NA",2020-03-13,"Switzerland","Ticino",NA,46.009279,8.955576,1,258,0,0,78,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Vaud|NA",2020-03-13,"Switzerland","Vaud",NA,46.5369,6.58478,2,204,0,1,48,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-13,"Switzerland","Valais",NA,46.209567,7.604659,0,53,0,0,23,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zug|NA",2020-03-13,"Switzerland","Zug",NA,47.157296,8.537294,0,13,0,0,10,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-03-13,"Switzerland","Zurich",NA,47.451542,8.564572,0,140,855,0,48,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Appenzell Innerrhoden|NA",2020-03-13,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,0,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-13,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,0,5,0,0,0,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-13,"Switzerland","Bern",NA,46.916667,7.466667,0,34,0,0,0,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Glarus|NA",2020-03-13,"Switzerland","Glarus",NA,47.04057,9.068036,0,0,0,0,0,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-13,"Switzerland","Graubunden",NA,46.796756,10.305946,0,0,0,0,0,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Luzern|NA",2020-03-13,"Switzerland","Luzern",NA,47.083333,8.266667,0,0,0,0,0,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Nidwalden|NA",2020-03-13,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,4,0,0,0,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|St.Gallen|NA",2020-03-13,"Switzerland","St.Gallen",NA,47.43162,9.39845,0,15,0,0,0,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-13,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,0,0,0,0,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-13,"Switzerland","Solothurn",NA,47.206649,7.516605,0,1,0,0,0,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Thurgau|NA",2020-03-13,"Switzerland","Thurgau",NA,47.55993,8.8998,0,0,0,0,0,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Uri|NA",2020-03-13,"Switzerland","Uri",NA,46.880422,8.644409,0,2,0,0,0,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Appenzell Innerrhoden|NA",2020-03-14,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,2,0,0,2,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Baselland|NA",2020-03-14,"Switzerland","Baselland",NA,47.482779,7.742975,2,47,0,0,5,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-14,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,1,100,235,0,8,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
